date,title,artist,rank,peakPos,lastPos,isNew,weeks
2021-11-06,Pissed Me Off,Lil Durk,62,39,39,False,2
2021-11-06,Woman,Doja Cat,63,62,65,False,13
2021-11-06,Sand In My Boots,Morgan Wallen,64,32,74,False,15
2021-11-06,'Til You Can't,Cody Johnson,65,65,76,False,3
2021-11-06,Love Again,Dua Lipa,66,41,61,False,15
2021-11-06,Whiskey And Rain,Michael Ray,67,67,81,False,4
2021-11-06,One Mississippi,Kane Brown,68,68,80,False,5
2021-11-06,Switches & Dracs,Moneybagg Yo Featuring Lil Durk & EST Gee,69,69,0,True,1
2021-11-06,Jugaste y Sufri,Eslabon Armado Featuring DannyLux,70,69,77,False,4
2021-11-06,Too Easy,Gunna & Future,71,38,71,False,5
2021-11-06,Esta Danada,Ivan Cornejo,72,61,66,False,4
2021-11-06,Volvi,Aventura x Bad Bunny,73,22,75,False,13
2021-11-06,Tequila Little Time,Jon Pardi,74,74,83,False,3
2021-11-06,Whole Lotta Money,BIA Featuring Nicki Minaj,75,16,70,False,16
2021-11-06,2055,Sleepy Hallow,76,51,72,False,15
2021-11-06,Maybach,42 Dugg Featuring Future,77,68,85,False,5
2021-11-06,WFM,RealestK,78,67,67,False,3
2021-11-06,Poke It Out,Wale Featuring J. Cole,79,79,0,True,1
2021-11-06,Praise God,Kanye West,80,20,89,False,5
2021-11-06,Lo Siento BB:/,"Tainy, Bad Bunny & Julieta Venegas",81,51,73,False,3
2021-11-06,Freedom Was A Highway,Jimmie Allen & Brad Paisley,82,82,84,False,3
2021-11-06,For Tonight,Giveon,83,83,88,False,4
2021-11-06,Thot Shit,Megan Thee Stallion,84,16,82,False,20
2021-11-06,Like A Lady,Lady A,85,85,99,False,3
2021-11-06,Get Into It (Yuh),Doja Cat,86,68,86,False,12
2021-11-06,Scorpio,Moneybagg Yo,87,87,0,True,1
2021-11-06,Big Energy,Latto,88,88,0,True,1
2021-11-06,Half Of My Hometown,Kelsea Ballerini Featuring Kenny Chesney,89,89,0,True,1
2021-11-06,Money,Lisa,90,90,0,True,1
2021-11-06,No Friends In The Industry,Drake,91,11,87,False,8
2021-11-06,"Ya Superame (En Vivo Desde Culiacan, Sinaloa)",Grupo Firme,92,92,92,False,2
2021-11-06,Who's In Your Head,Jonas Brothers,93,93,96,False,3
2021-11-06,In The Bible,Drake Featuring Lil Durk & Giveon,94,7,94,False,8
2021-11-06,Just About Over You,Priscilla Block,95,95,100,False,3
2021-11-06,To Be Loved By You,Parker McCollum,96,96,0,True,1
2021-11-06,Ain't Shit,Doja Cat,97,24,0,False,14
2021-11-06,Life Goes On,Oliver Tree,98,91,0,False,2
2021-11-06,Come Through,H.E.R. Featuring Chris Brown,99,64,0,False,16
2021-11-06,Nevada,YoungBoy Never Broke Again,100,58,0,False,4
2021-10-30,Easy On Me,Adele,1,1,68,False,2
2021-10-30,Stay,The Kid LAROI & Justin Bieber,2,1,2,False,15
2021-10-30,Industry Baby,Lil Nas X & Jack Harlow,3,1,1,False,13
2021-10-30,Fancy Like,Walker Hayes,4,3,3,False,18
2021-10-30,Bad Habits,Ed Sheeran,5,2,4,False,17
2021-10-30,Way 2 Sexy,Drake Featuring Future & Young Thug,6,1,5,False,7
2021-10-30,Good 4 U,Olivia Rodrigo,7,1,6,False,23
2021-10-30,Levitating,Dua Lipa,8,2,8,False,55
2021-10-30,Shivers,Ed Sheeran,9,9,10,False,6
2021-10-30,Kiss Me More,Doja Cat Featuring SZA,10,3,7,False,28
2021-10-30,Need To Know,Doja Cat,11,11,11,False,19
2021-10-30,Essence,Wizkid Featuring Justin Bieber & Tems,12,9,9,False,16
2021-10-30,My Universe,Coldplay x BTS,13,1,18,False,4
2021-10-30,Heat Waves,Glass Animals,14,12,12,False,40
2021-10-30,Beggin',Maneskin,15,15,15,False,17
2021-10-30,You Right,Doja Cat & The Weeknd,16,11,16,False,17
2021-10-30,Save Your Tears,The Weeknd & Ariana Grande,17,1,13,False,45
2021-10-30,Knife Talk,Drake Featuring 21 Savage & Project Pat,18,4,14,False,7
2021-10-30,Who Want Smoke??,"Nardo Wick Featuring G Herbo, Lil Durk & 21 Savage",19,17,17,False,2
2021-10-30,Bubbly,Young Thug With Drake & Travis Scott,20,20,0,True,1
2021-10-30,Cold Heart (PNAU Remix),Elton John & Dua Lipa,21,21,25,False,7
2021-10-30,Traitor,Olivia Rodrigo,22,9,21,False,22
2021-10-30,If I Didn't Love You,Jason Aldean & Carrie Underwood,23,15,19,False,13
2021-10-30,Montero (Call Me By Your Name),Lil Nas X,24,1,20,False,30
2021-10-30,Chasing After You,Ryan Hurd With Maren Morris,25,23,23,False,25
2021-10-30,Girls Want Girls,Drake Featuring Lil Baby,26,2,22,False,7
2021-10-30,Take My Breath,The Weeknd,27,6,24,False,11
2021-10-30,Thats What I Want,Lil Nas X,28,10,26,False,5
2021-10-30,Pepas,Farruko,29,25,27,False,13
2021-10-30,Happier Than Ever,Billie Eilish,30,11,30,False,12
2021-10-30,Love Nwantiti (Ah Ah Ah),CKay,31,31,31,False,5
2021-10-30,Meet Me At Our Spot,THE ANXIETY: WILLOW & Tyler Cole,32,32,44,False,6
2021-10-30,Wockesha,Moneybagg Yo,33,20,29,False,26
2021-10-30,Buy Dirt,Jordan Davis Featuring Luke Bryan,34,34,40,False,11
2021-10-30,Memory I Don't Mess With,Lee Brice,35,33,35,False,13
2021-10-30,A-O-K,Tai Verdes,36,34,34,False,16
2021-10-30,My Boy,Elvie Shane,37,28,28,False,17
2021-10-30,Ghost,Justin Bieber,38,32,32,False,4
2021-10-30,Pissed Me Off,Lil Durk,39,39,0,True,1
2021-10-30,You Should Probably Leave,Chris Stapleton,40,40,43,False,16
2021-10-30,Cold As You,Luke Combs,41,41,45,False,12
2021-10-30,I Was On A Boat That Day,Old Dominion,42,37,37,False,16
2021-10-30,Sharing Locations,Meek Mill Featuring Lil Baby & Lil Durk,43,22,36,False,8
2021-10-30,Leave The Door Open,Silk Sonic (Bruno Mars & Anderson .Paak),44,1,38,False,33
2021-10-30,Lets Go Brandon,Loza Alexander,45,45,0,True,1
2021-10-30,Gyalis,Capella Grey,46,38,46,False,12
2021-10-30,Wild Side,Normani Featuring Cardi B,47,14,52,False,14
2021-10-30,Fair Trade,Drake Featuring Travis Scott,48,3,39,False,7
2021-10-30,Leave Before You Love Me,Marshmello X Jonas Brothers,49,19,48,False,22
2021-10-30,Deja Vu,Olivia Rodrigo,50,3,42,False,29
2021-10-30,Thinking 'Bout You,Dustin Lynch Featuring Lauren Alaina Or MacKenzie Porter,51,51,55,False,10
2021-10-30,Family Ties,Baby Keem & Kendrick Lamar,52,18,49,False,8
2021-10-30,Have Mercy,Chloe,53,28,54,False,6
2021-10-30,Cold Beer Calling My Name,Jameson Rodgers Featuring Luke Combs,54,26,33,False,16
2021-10-30,Same Boat,Zac Brown Band,55,55,64,False,5
2021-10-30,Ex For A Reason,Summer Walker & JT,56,56,0,True,1
2021-10-30,Better Days,NEIKED X Mae Muller X Polo G,57,57,0,True,1
2021-10-30,Hurricane,Kanye West,58,6,50,False,8
2021-10-30,Baddest,"Yung Bleu, Chris Brown & 2 Chainz",59,56,56,False,12
2021-10-30,Late At Night,Roddy Ricch,60,20,57,False,20
2021-10-30,Love Again,Dua Lipa,61,41,47,False,14
2021-10-30,Memory,Kane Brown X blackbear,62,50,60,False,15
2021-10-30,Chosen,Blxst & Tyga Featuring Ty Dolla $ign,63,63,65,False,4
2021-10-30,Knowing You,Kenny Chesney,64,62,62,False,10
2021-10-30,Woman,Doja Cat,65,62,63,False,12
2021-10-30,Esta Danada,Ivan Cornejo,66,61,61,False,3
2021-10-30,WFM,RealestK,67,67,75,False,2
2021-10-30,Livin It Up,Young Thug With Post Malone & A$AP Rocky,68,68,0,True,1
2021-10-30,Stressed,Young Thug With J. Cole & T-Shyne,69,69,0,True,1
2021-10-30,Whole Lotta Money,BIA Featuring Nicki Minaj,70,16,59,False,15
2021-10-30,Too Easy,Gunna & Future,71,38,66,False,4
2021-10-30,2055,Sleepy Hallow,72,51,58,False,14
2021-10-30,Lo Siento BB:/,"Tainy, Bad Bunny & Julieta Venegas",73,51,51,False,2
2021-10-30,Sand In My Boots,Morgan Wallen,74,32,72,False,14
2021-10-30,Volvi,Aventura x Bad Bunny,75,22,67,False,12
2021-10-30,'Til You Can't,Cody Johnson,76,76,94,False,2
2021-10-30,Jugaste y Sufri,Eslabon Armado Featuring DannyLux,77,69,69,False,3
2021-10-30,Rich N***a Shit,Young Thug With Juice WRLD,78,78,0,True,1
2021-10-30,Yonaguni,Bad Bunny,79,10,76,False,20
2021-10-30,One Mississippi,Kane Brown,80,73,78,False,4
2021-10-30,Whiskey And Rain,Michael Ray,81,81,82,False,3
2021-10-30,Thot Shit,Megan Thee Stallion,82,16,71,False,19
2021-10-30,Tequila Little Time,Jon Pardi,83,83,86,False,2
2021-10-30,Freedom Was A Highway,Jimmie Allen & Brad Paisley,84,84,88,False,2
2021-10-30,Maybach,42 Dugg Featuring Future,85,68,85,False,4
2021-10-30,Get Into It (Yuh),Doja Cat,86,68,79,False,11
2021-10-30,No Friends In The Industry,Drake,87,11,74,False,7
2021-10-30,For Tonight,Giveon,88,88,98,False,3
2021-10-30,Praise God,Kanye West,89,20,99,False,4
2021-10-30,Champagne Poetry,Drake,90,4,77,False,7
2021-10-30,Let Somebody Go,Coldplay X Selena Gomez,91,91,0,True,1
2021-10-30,"Ya Superame (En Vivo Desde Culiacan, Sinaloa)",Grupo Firme,92,92,0,True,1
2021-10-30,You Time,Scotty McCreery,93,50,80,False,12
2021-10-30,In The Bible,Drake Featuring Lil Durk & Giveon,94,7,83,False,7
2021-10-30,Peepin Out The Window,Young Thug With Future & BSlime,95,95,0,True,1
2021-10-30,Who's In Your Head,Jonas Brothers,96,95,95,False,2
2021-10-30,Woo Baby,Pop Smoke Featuring Chris Brown,97,64,92,False,3
2021-10-30,Flocky Flocky,Don Toliver Featuring Travis Scott,98,53,53,False,2
2021-10-30,Like A Lady,Lady A,99,90,90,False,2
2021-10-30,Just About Over You,Priscilla Block,100,97,97,False,2
2021-10-23,Industry Baby,Lil Nas X & Jack Harlow,1,1,2,False,12
2021-10-23,Stay,The Kid LAROI & Justin Bieber,2,1,1,False,14
2021-10-23,Fancy Like,Walker Hayes,3,3,3,False,17
2021-10-23,Bad Habits,Ed Sheeran,4,2,5,False,16
2021-10-23,Way 2 Sexy,Drake Featuring Future & Young Thug,5,1,4,False,6
2021-10-23,Good 4 U,Olivia Rodrigo,6,1,6,False,22
2021-10-23,Kiss Me More,Doja Cat Featuring SZA,7,3,7,False,27
2021-10-23,Levitating,Dua Lipa,8,2,8,False,54
2021-10-23,Essence,Wizkid Featuring Justin Bieber & Tems,9,9,10,False,15
2021-10-23,Shivers,Ed Sheeran,10,10,11,False,5
2021-10-23,Need To Know,Doja Cat,11,11,13,False,18
2021-10-23,Heat Waves,Glass Animals,12,12,15,False,39
2021-10-23,Save Your Tears,The Weeknd & Ariana Grande,13,1,14,False,44
2021-10-23,Knife Talk,Drake Featuring 21 Savage & Project Pat,14,4,9,False,6
2021-10-23,Beggin',Maneskin,15,15,16,False,16
2021-10-23,You Right,Doja Cat & The Weeknd,16,11,18,False,16
2021-10-23,Who Want Smoke??,"Nardo Wick Featuring G Herbo, Lil Durk & 21 Savage",17,17,0,True,1
2021-10-23,My Universe,Coldplay x BTS,18,1,12,False,3
2021-10-23,If I Didn't Love You,Jason Aldean & Carrie Underwood,19,15,19,False,12
2021-10-23,Montero (Call Me By Your Name),Lil Nas X,20,1,17,False,29
2021-10-23,Traitor,Olivia Rodrigo,21,9,21,False,21
2021-10-23,Girls Want Girls,Drake Featuring Lil Baby,22,2,20,False,6
2021-10-23,Chasing After You,Ryan Hurd With Maren Morris,23,23,24,False,24
2021-10-23,Take My Breath,The Weeknd,24,6,22,False,10
2021-10-23,Cold Heart (PNAU Remix),Elton John & Dua Lipa,25,25,32,False,6
2021-10-23,Thats What I Want,Lil Nas X,26,10,26,False,4
2021-10-23,Pepas,Farruko,27,25,25,False,12
2021-10-23,My Boy,Elvie Shane,28,28,42,False,16
2021-10-23,Wockesha,Moneybagg Yo,29,20,27,False,25
2021-10-23,Happier Than Ever,Billie Eilish,30,11,29,False,11
2021-10-23,Love Nwantiti (Ah Ah Ah),CKay,31,31,35,False,4
2021-10-23,Ghost,Justin Bieber,32,32,93,False,3
2021-10-23,Cold Beer Calling My Name,Jameson Rodgers Featuring Luke Combs,33,26,28,False,15
2021-10-23,A-O-K,Tai Verdes,34,34,34,False,15
2021-10-23,Memory I Don't Mess With,Lee Brice,35,33,33,False,12
2021-10-23,Sharing Locations,Meek Mill Featuring Lil Baby & Lil Durk,36,22,23,False,7
2021-10-23,I Was On A Boat That Day,Old Dominion,37,37,45,False,15
2021-10-23,Leave The Door Open,Silk Sonic (Bruno Mars & Anderson .Paak),38,1,37,False,32
2021-10-23,Fair Trade,Drake Featuring Travis Scott,39,3,30,False,6
2021-10-23,Buy Dirt,Jordan Davis Featuring Luke Bryan,40,40,43,False,10
2021-10-23,Peaches,Justin Bieber Featuring Daniel Caesar & Giveon,41,1,39,False,30
2021-10-23,Deja Vu,Olivia Rodrigo,42,3,31,False,28
2021-10-23,You Should Probably Leave,Chris Stapleton,43,43,51,False,15
2021-10-23,Meet Me At Our Spot,THE ANXIETY: WILLOW & Tyler Cole,44,44,47,False,5
2021-10-23,Cold As You,Luke Combs,45,45,53,False,11
2021-10-23,Gyalis,Capella Grey,46,38,38,False,11
2021-10-23,Love Again,Dua Lipa,47,41,41,False,13
2021-10-23,Leave Before You Love Me,Marshmello X Jonas Brothers,48,19,40,False,21
2021-10-23,Family Ties,Baby Keem & Kendrick Lamar,49,18,46,False,7
2021-10-23,Hurricane,Kanye West,50,6,44,False,7
2021-10-23,Lo Siento BB:/,"Tainy, Bad Bunny & Julieta Venegas",51,51,0,True,1
2021-10-23,Wild Side,Normani Featuring Cardi B,52,14,48,False,13
2021-10-23,Flocky Flocky,Don Toliver Featuring Travis Scott,53,53,0,True,1
2021-10-23,Have Mercy,Chloe,54,28,50,False,5
2021-10-23,Thinking 'Bout You,Dustin Lynch Featuring Lauren Alaina Or MacKenzie Porter,55,55,57,False,9
2021-10-23,Baddest,"Yung Bleu, Chris Brown & 2 Chainz",56,56,56,False,11
2021-10-23,Late At Night,Roddy Ricch,57,20,49,False,19
2021-10-23,2055,Sleepy Hallow,58,51,63,False,13
2021-10-23,Whole Lotta Money,BIA Featuring Nicki Minaj,59,16,52,False,14
2021-10-23,Memory,Kane Brown X blackbear,60,50,68,False,14
2021-10-23,Esta Danada,Ivan Cornejo,61,61,96,False,2
2021-10-23,Knowing You,Kenny Chesney,62,62,67,False,9
2021-10-23,Woman,Doja Cat,63,62,62,False,11
2021-10-23,Same Boat,Zac Brown Band,64,64,77,False,4
2021-10-23,Chosen,Blxst & Tyga Featuring Ty Dolla $ign,65,65,80,False,3
2021-10-23,Too Easy,Gunna & Future,66,38,59,False,3
2021-10-23,Volvi,Aventura x Bad Bunny,67,22,73,False,11
2021-10-23,Easy On Me,Adele,68,68,0,True,1
2021-10-23,Jugaste y Sufri,Eslabon Armado Featuring DannyLux,69,69,75,False,2
2021-10-23,Todo de Ti,Rauw Alejandro,70,32,74,False,20
2021-10-23,Thot Shit,Megan Thee Stallion,71,16,70,False,18
2021-10-23,Sand In My Boots,Morgan Wallen,72,32,94,False,13
2021-10-23,Drinkin' Beer. Talkin' God. Amen.,Chase Rice Featuring Florida Georgia Line,73,24,71,False,20
2021-10-23,No Friends In The Industry,Drake,74,11,64,False,6
2021-10-23,WFM,RealestK,75,75,0,True,1
2021-10-23,Yonaguni,Bad Bunny,76,10,82,False,19
2021-10-23,Champagne Poetry,Drake,77,4,65,False,6
2021-10-23,One Mississippi,Kane Brown,78,73,92,False,3
2021-10-23,Get Into It (Yuh),Doja Cat,79,68,85,False,10
2021-10-23,You Time,Scotty McCreery,80,50,54,False,11
2021-10-23,Your Heart,Joyner Lucas & J. Cole,81,32,61,False,3
2021-10-23,Whiskey And Rain,Michael Ray,82,82,97,False,2
2021-10-23,In The Bible,Drake Featuring Lil Durk & Giveon,83,7,79,False,6
2021-10-23,Summer Of Love,Shawn Mendes & Tainy,84,48,84,False,8
2021-10-23,Maybach,42 Dugg Featuring Future,85,68,0,False,3
2021-10-23,Tequila Little Time,Jon Pardi,86,86,0,True,1
2021-10-23,Waves,Luke Bryan,87,24,87,False,17
2021-10-23,Freedom Was A Highway,Jimmie Allen & Brad Paisley,88,88,0,True,1
2021-10-23,Nevada,YoungBoy Never Broke Again,89,58,86,False,3
2021-10-23,Like A Lady,Lady A,90,90,0,True,1
2021-10-23,Life Goes On,Oliver Tree,91,91,0,True,1
2021-10-23,Woo Baby,Pop Smoke Featuring Chris Brown,92,64,0,False,2
2021-10-23,Life Support,YoungBoy Never Broke Again,93,48,88,False,5
2021-10-23,'Til You Can't,Cody Johnson,94,94,0,True,1
2021-10-23,Who's In Your Head,Jonas Brothers,95,95,0,True,1
2021-10-23,Ain't Shit,Doja Cat,96,24,0,False,13
2021-10-23,Just About Over You,Priscilla Block,97,97,0,True,1
2021-10-23,For Tonight,Giveon,98,91,0,False,2
2021-10-23,Praise God,Kanye West,99,20,0,False,3
2021-10-23,Bad Morning,YoungBoy Never Broke Again,100,28,81,False,3
2021-10-16,Stay,The Kid LAROI & Justin Bieber,1,1,2,False,13
2021-10-16,Industry Baby,Lil Nas X & Jack Harlow,2,2,3,False,11
2021-10-16,Fancy Like,Walker Hayes,3,3,5,False,16
2021-10-16,Way 2 Sexy,Drake Featuring Future & Young Thug,4,1,4,False,5
2021-10-16,Bad Habits,Ed Sheeran,5,2,6,False,15
2021-10-16,Good 4 U,Olivia Rodrigo,6,1,7,False,21
2021-10-16,Kiss Me More,Doja Cat Featuring SZA,7,3,8,False,26
2021-10-16,Levitating,Dua Lipa,8,2,10,False,53
2021-10-16,Knife Talk,Drake Featuring 21 Savage & Project Pat,9,4,9,False,5
2021-10-16,Essence,Wizkid Featuring Justin Bieber & Tems,10,10,11,False,14
